vehicle1.identifier,vehicle1.trajectory,vehicle2.identifier,vehicle2.trajectory,vehicle3.identifier,vehicle3.trajectory,vehicle4.identifier,vehicle4.trajectory,vehicle5.identifier,vehicle5.trajectory,distractors.butterfly_level,distractors.bird_level,distractors.far_moving_vegetation,distractors.close_moving_vegetation,occultants.solid_level,occultants.semi_transparent_level,capture.illumination_level,capture.global_light_change_level,capture.local_light_change_level,capture.heat_haze_level,capture.humidity_level,capture.fog_level,signal_quality.force_balance,signal_quality.luminance_mean,signal_quality.luminance_dev,signal_quality.chrominance_U_mean,signal_quality.chrominance_U_dev,signal_quality.chrominance_V_mean,signal_quality.chrominance_V_dev,signal_quality.blur_level,signal_quality.static_noise_level,signal_quality.dynamic_noise_level,signal_quality.frame_instability,signal_quality.line_instability,signal_quality.compression_artefact_level,label_(0_if_usable_and_1_if_not)
8,4,9,4,5,4,12,3,5,4,0.1199994,0.1153443,0.4558604,0.3345613,0.5115779,0.4958575,0.5813896,0.2588704,0.4098453,0,0,0,0.0625,142.33131,26.969469,125.12413,16.212204,124.45406,11.545475,0.024228,0,0.3668825,0.0578683,0,0.1561469,1
9,3,9,2,7,4,13,5,4,4,0.3141956,0.0481748,0.7308602,0.2292639,0.47676,0.4851353,0.5425301,0.3699434,0.2021885,0.0220393,0,0,0,101.05089,63.49642,124.07637,19.268518,125.35125,17.042731,0.1194202,0,0.0790685,0,0,0.3225454,1
6,3,5,2,10,3,7,3,6,4,0.2898221,0.1913272,0.6160667,0.5959319,0.3302751,0.7838969,0.3460024,0.4169194,0.3705796,0,0,0.3814925,0,140.43243,62.03265,131.90525,12.038066,129.76862,7.7316834,0.2068644,0,0,0,0.0345856,0,1
10,3,11,2,13,4,2,6,15,4,0.24739,0.2056013,0.1083328,0.687654,0.791039,0.5875275,0.4592745,0.510697,0.290539,0,0,0,0,116.01455,43.910325,129.699,15.15419,119.793,26.5815,0.1229425,0,0.348825,0.3731925,0.4225535,0.2708145,1
9,4,7,4,6,3,9,2,6,2,0.1694212,0.0297913,0.3923259,0.5053558,0.5054973,0.6798989,0.655461,0.2124743,0.4610804,0,0,0,0,124.54005,26.719244,127.1225,11.721581,121.01188,9.664645,0.0695542,0,0.3945241,0.3247714,0,0.213098,1
8,7,7,4,10,5,8,4,9,5,0.1566177,0.1361722,0.4662803,0.5850721,0.4711803,0.5555689,0.6071181,0.186439,0.2493359,0.0297017,0,0,0,117.05536,53.644312,126.73831,12.716196,128.74675,9.8000819,0.090974,0,0.0825173,0.1736049,0.1056384,0.4316452,1
6,3,3,5,11,4,8,4,11,1,0.1402124,0.0713597,0.4007545,0.4366962,0.494768,0.7013892,0.574155,0.1598875,0.1054845,0,0,0,0,128.1425,28.526387,126.1765,12.752097,132.46925,13.82651,0,0,0.3304158,0.1865962,0,0.323145,1
8,6,10,3,7,2,10,5,5,5,0.49919,0.0531127,0.5220092,0.3176155,0.802686,0.5350935,0.8139585,0.0710164,0.3952689,0.0052553,0,0,0,93.106725,56.35215,131.55375,6.002965,133.044,14.954818,0.366107,0,0,0.2314732,0,0.213098,1
13,2,10,5,7,2,11,3,8,4,0.2960775,0.0644989,0.3305436,0.5010046,0.5133892,0.3846302,0.697149,0.2863807,0.3197301,0.0220393,0,0,0,117.3775,31.957394,130.9195,13.832809,124.29088,14.483303,0.0503908,0,0.1652079,0.3247714,0,0.213098,1
7,3,8,2,9,4,9,3,9,6,0.2066278,0.1793563,0.4205891,0.2755366,0.3687868,0.4597916,0.6794501,0.2043101,0.6898937,0.0006569,0,0,0.03125,101.19117,27.728103,134.03159,20.879659,127.79188,22.137516,0.4278026,0,0.1002276,0.0811928,0.3692,0.1690785,1
8,4,9,4,7,4,9,5,6,5,0.0948608,0.1138388,0.4889897,0.2860101,0.6151123,0.4844396,0.5360628,0.2679434,0.307151,0,0,0,0.109375,122.97876,44.496836,124.67495,16.856756,124.11656,12.968752,0.0338475,0,0.1834413,0.0289342,0,0.2943172,1
4,3,9,5,6,5,12,5,8,3,0.1750724,0.077366,0.5627034,0.4213059,0.4683763,0.6347143,0.5933529,0.1572823,0.3868539,0,0,0,0.125,128.15757,27.28181,127.46622,22.36581,120.47952,15.240844,0.1535356,0,0.2499672,0.0405964,0.0172928,0.276033,1
7,3,9,3,13,4,5,6,11,6,0.0993421,0.2336103,0.3235787,0.5356465,0.734434,0.3780214,0.4567321,0.3610897,0.0974302,0,0,0,0,89.944925,63.97818,128.21325,22.790025,125.71225,21.577615,0.3495627,0,0,0,0.2112768,0.1354073,1
7,3,7,5,9,5,6,6,6,6,0.0993132,0.0545824,0.4955984,0.2644087,0.8206131,0.4508082,0.6415876,0.0815471,0.1391394,0,0,0,0,97.151667,60.44768,120.88447,12.46747,128.09944,11.022996,0.0752935,0,0.0520659,0.0289342,0,0.455733,1
11,5,11,3,5,3,13,5,3,7,0.0737529,0.1264222,0.2420779,0.4627605,0.4553574,0.2661751,0.5143136,0.4395995,0.1291168,0,0,0,0,130.33038,23.799148,129.58375,13.789275,123.57862,8.355915,0.0127306,0,0.393413,0.2314732,0,0.3545673,1
11,6,10,3,8,3,8,4,6,5,0.1017785,0.0988213,0.5246195,0.3588008,0.5205011,0.3108259,0.7407251,0.2514228,0.3677619,0.118807,0,0,0,135.34864,57.930125,131.0405,5.575065,125.003,6.5363175,0.0254613,0,0.330069,0.2314732,0,0.2981891,1
10,6,6,5,8,5,7,4,5,4,0.3369059,0.1927719,0.686859,0.5554142,0.3900898,0.4688478,0.6199092,0.0738109,0.3304381,0,0,0,0,135.19739,39.036004,130.9362,21.238744,123.29917,16.906909,0.2275916,0,0.078426,0.0434012,0.1634252,0.3684084,1
9,5,8,3,11,6,8,4,6,5,0.1707785,0.1445171,0.670962,0.5338322,0.5923909,0.435344,0.6149161,0.1451241,0.165502,0,0,0,0,102.50534,56.54408,128.41828,13.85209,130.80881,12.808038,0.1535369,0,0.1175891,0.0868025,0.1056384,0.2139226,1
10,6,5,4,11,6,8,3,4,4,0.2489944,0.1523338,0.6689141,0.6344674,0.3248805,0.3297936,0.6903402,0.1192528,0.193675,0,0,0,0,134.80882,48.173588,130.77806,17.909962,123.76637,19.243996,0.313908,0,0.0960304,0.1273989,0.3928745,0.1488638,1
11,4,8,4,6,4,12,4,5,5,0.21149,0.1628318,0.5417893,0.4879996,0.3556389,0.3620341,0.6085096,0.1913801,0.3490585,0.0044852,0,0,0,132.36927,33.492385,124.90692,13.718061,128.47938,13.221163,0.0926517,0.0158324,0.2326447,0.0839977,0,0.2434949,1
7,3,6,3,8,3,10,3,8,6,0.1760669,0.1358112,0.4843675,0.2845571,0.2914645,0.5019979,0.6937734,0.14009,0.5885942,0.0008211,0,0.0534866,0.09375,108.12454,23.233362,131.96761,19.576385,132.2157,19.062276,0.4354031,0,0.0632206,0.0607839,0.253658,0.1156814,1
6,4,5,2,8,4,10,4,11,4,0.1935001,0.1156765,0.7008416,0.7235325,0.4270932,0.4218374,0.5214095,0.2160403,0.3167604,0,0,0,0,118.36767,45.44019,130.23681,17.213795,125.35212,18.860037,0.0782434,0,0.0655231,0.0578683,0.1056384,0.5668284,1
6,5,7,5,9,4,11,4,9,3,0.2436263,0.0842219,0.5194048,0.3991062,0.4668336,0.6010699,0.5134918,0.2185492,0.252515,0.0004106,0,0.0267433,0.109375,114.93447,41.971894,124.68537,14.801517,126.72954,17.017599,0.042709,0.0633295,0.2208499,0.077041,0.008253,0.3806859,1
6,4,4,2,6,6,11,4,11,1,0.6056475,0.0404323,0.765555,0.6138375,0.1263714,0.71368,0.296571,0.1306728,0.593321,0,0,0,0,135.5805,31.46778,129.825,24.19455,120.863,22.336,0.0683305,0,0,0,0,0.4987915,1
9,4,6,3,7,3,4,5,5,5,0.074842,0.0416845,0.5456043,0.4591843,0.6616358,0.4788048,0.718374,0.1672205,0.3294052,0.0594035,0,0,0,107.11105,63.71185,119.23575,7.67036,125.00375,11.775047,0.0695542,0,0.1650345,0,0,0.3627885,1
8,6,8,4,10,4,9,4,8,5,0.319863,0.140789,0.5466788,0.5479063,0.5519591,0.5483996,0.5628244,0.2117209,0.2328413,0,0,0.171157,0,121.37664,47.659475,128.91225,15.14599,129.69475,6.5231675,0.268764,0,0,0.2314732,0.0053408,0.2981891,1
6,3,4,4,4,4,9,4,9,5,0.1506616,0.330274,0.517732,0.3781,0.306035,0.935693,0.5594775,0.140582,0.2586595,0,0,0,0,131.39255,65.01935,126.7115,17.598795,132.4195,19.95185,0.341775,0,0.0067181,0,0.1383425,0,1
7,5,7,4,8,2,12,4,8,4,0.2130493,0.1002137,0.6285552,0.5684844,0.2191151,0.4983024,0.5740121,0.1729886,0.4439918,0,0,0,0.25,117.75557,22.425311,127.60375,13.927248,122.45023,14.816956,0.0347771,0.0158324,0.1523673,0.2431355,0,0.3377959,1
10,5,6,4,7,5,5,4,10,5,0.315516,0.1303192,0.5612774,0.473007,0.4341801,0.5554313,0.535701,0.2049588,0.2655635,0,0,0,0.03125,107.81321,48.972902,129.02638,24.13102,122.6113,12.97772,0.1721216,0,0.0395342,0,0.1056384,0.2725146,1
9,6,3,5,7,5,11,1,4,2,0.1273348,0.0600725,0.6602687,0.785103,0.2602035,0.887145,0.7891905,0.0867614,0.4726535,0,0,0,0,143.2118,24.28644,123.73875,20.799297,117.99275,7.1590625,0.4743033,0,0.2293162,0,0,0,1
7,4,9,4,10,5,9,7,7,5,0.0958475,0.0884679,0.8166816,0.2793992,0.6954465,0.3084111,0.7433969,0.0316487,0.0497124,0,0,0,0.25,99.399563,50.57878,123.37025,14.103463,132.8985,10.11525,0.2458908,0,0,0,0,0,1
8,4,9,4,9,6,9,3,8,4,0.1488527,0.1412507,0.5512853,0.6264008,0.3450168,0.4085928,0.6549209,0.1553954,0.1977386,0.0179407,0,0,0,123.01754,52.432272,128.42409,13.885337,129.38894,13.956477,0.2308765,0,0.2910318,0.0434012,0.0172928,0.1636083,1
8,5,5,3,8,4,3,4,8,5,0.1894826,0.0731652,0.5668044,0.4025916,0.6064515,0.5542193,0.5697335,0.1625239,0.1905266,0.0015417,0,0,0,108.70184,60.611027,126.09114,16.304366,124.61723,13.459768,0.1130151,0,0.0618692,0,0.0102141,0.3416258,1
6,4,6,4,8,4,10,4,10,3,0.156142,0.0824051,0.6412436,0.5854575,0.4449996,0.4073243,0.5928995,0.1922876,0.2370786,0.0091756,0,0.0133716,0.0546875,123.98848,55.05981,125.73656,12.707817,130.39177,14.918003,0.0905256,0.0316647,0.2053196,0.0385205,0.0041265,0.3867975,1
6,3,7,5,3,4,10,4,4,4,0.2607385,0.1037624,0.789531,0.5601833,0.3649495,0.6440205,0.402661,0.2707397,0.2078165,0,0,0,0,107.79587,54.373,121.29575,17.81333,130.20875,16.964975,0,0,0.453059,0,0,0.1978475,1
8,6,10,4,8,4,9,5,8,4,0.265376,0.1224713,0.667865,0.3281219,0.516755,0.4946284,0.5401648,0.0987967,0.3282825,0,0,0,0,112.43278,25.496786,131.28556,15.642672,125.26247,17.144995,0.167499,0,0.2089179,0.0578683,0,0.3914253,1
4,3,4,2,12,4,11,2,3,5,0.05757,0.1646273,0.821555,0.8019143,0.1775591,0.4002601,0.4916235,0.1974591,0.3163237,0,0,0,0.125,133.59615,19.751237,133.60862,15.621961,129.10237,18.967446,0.0347771,0,0.4422738,0,0,0,1
4,5,10,4,8,2,8,6,7,6,0.2361667,0.0142912,0.7337023,0.1928482,0.742576,0.3809748,0.5878584,0.0952846,0.3848868,0,0,0,0.125,100.07676,31.666815,122.58612,11.751456,120.15575,21.37701,0.0720229,0,0.313704,0,0,0.1813943,1
9,6,10,3,9,5,9,6,8,5,0.2091148,0.1696061,0.5375518,0.3929306,0.6071678,0.4217131,0.5276301,0.2448162,0.2512866,0.0001642,0,0,0.0078125,108.17017,39.794403,129.85837,16.274001,125.85764,17.0741,0.144033,0,0.2278691,0.0492324,0.0858312,0.2718341,1
5,4,8,6,6,4,10,3,7,4,0.1673261,0.182067,0.6588154,0.5726911,0.3469766,0.74721,0.4537054,0.1860188,0.2172448,0.0002053,0,0.0133716,0.0546875,124.70808,53.597122,125.95393,18.207958,127.75127,17.479675,0.2964828,0.0316647,0.1104249,0.0385205,0.0732977,0.190343,1
7,4,5,4,7,6,8,4,9,3,0.3037235,0.1003273,0.740561,0.4797659,0.4057313,0.6471625,0.5154102,0.1513176,0.1380414,0,0,0,0,126.23394,50.59735,126.43863,17.692065,132.94663,12.711817,0,0,0.4347933,0,0,0.2604962,1
8,4,8,6,9,5,9,5,9,4,0.3137358,0.0597514,0.5217826,0.3910223,0.4938986,0.4393599,0.664988,0.1674912,0.2532072,0.0110197,0,0,0.125,117.45002,46.015954,123.31519,13.984508,123.95322,18.675995,0.1263093,0.0633295,0.1938419,0.0932981,0.0817126,0.1941537,1
9,2,6,2,5,3,10,4,3,3,0.2911462,0.0587425,0.6486435,0.4463167,0.5495064,0.6586192,0.3066313,0.4245645,0.2603618,0,0,0,0,119.8795,69.128175,126.1155,22.769675,119.51125,14.948123,0.0341653,0,0,0,0,0.6111633,1
10,4,7,4,8,4,9,4,8,4,0.2466302,0.0767748,0.5384219,0.5043347,0.3800551,0.524132,0.6467696,0.1552798,0.2944601,0.005256,0,0,0,118.76951,39.15686,127.75202,13.677081,124.69953,13.568973,0.1543351,0.0158324,0.2608465,0.1812815,0.005107,0.2645981,1
8,6,7,3,9,4,9,4,6,4,0.1085526,0.1149507,0.7027941,0.4414263,0.4770788,0.5427379,0.6263284,0.2001934,0.2588123,0.0297017,0,0,0.15625,113.44791,55.781154,124.14591,13.902713,130.97569,10.301239,0.0782441,0,0.0825173,0,0,0.3058448,1
6,4,4,1,8,3,4,5,14,3,0.0699153,0.2053331,0.5226409,0.724252,0.645588,0.3884602,0.3692893,0.4304318,0.192267,0,0,0,0,120.7089,80.66915,128.14775,17.7648,128.94875,19.773615,0.0614712,0,0,0,0.2112768,0.5283163,1
6,2,11,5,6,4,11,2,9,4,0.4400916,0.0515005,0.3778733,0.2759644,0.5044151,0.3041505,0.6305063,0.1324798,0.3544696,0.0110197,0,0,0.03125,102.42471,55.20722,122.86769,9.7767208,120.58792,20.532139,0.0363336,0.253318,0.5045441,0,0,0.0517283,1
7,4,5,3,7,5,8,3,11,2,0.2868072,0.0639741,0.7340432,0.6728103,0.3404028,0.4569875,0.5205044,0.1215704,0.3029,0.0089703,0,0,0,136.46364,60.021468,127.54609,13.768153,132.58419,12.25951,0.1277073,0,0.1469606,0.0289342,0,0.289399,1
7,6,4,3,8,6,9,3,10,2,0.3708226,0.0742814,0.7072154,0.6283116,0.2374431,0.6899749,0.4876175,0.1168199,0.4090155,0.0297017,0,0,0,131.15027,44.39154,126.51262,18.088005,128.10587,14.897029,0.0689424,0,0.0825173,0,0,0.4109683,1
11,2,11,6,6,1,10,5,9,5,0.0492765,0.0706234,0.3285575,0.5973398,0.646379,0.278035,0.5478825,0.2322216,0.2655482,0,0,0,0.0625,117.353,38.235357,128.89056,19.658191,123.39087,14.326805,0.1339439,0,0,0,0,0.2885446,1
6,5,9,5,7,3,10,6,9,5,0.2472366,0.0713337,0.7317919,0.359414,0.4851836,0.4793065,0.5782044,0.2068503,0.3318319,0.0049975,0,0,0.25,114.08785,35.818219,122.5141,14.749353,121.65024,21.110837,0.0714843,0.0079162,0.2708968,0.0211102,0.066024,0.1574486,1
5,5,7,3,10,6,8,5,9,6,0.1966867,0.1132699,0.602427,0.3929011,0.652747,0.3824808,0.6338921,0.1115642,0.0446402,0,0,0,0,116.76241,55.47129,127.28175,20.959,132.88825,8.1284712,0.1949683,0,0,0,0,0.3592626,1
10,5,8,5,8,5,8,4,8,5,0.2165551,0.1621319,0.6081498,0.4365821,0.3942286,0.4567405,0.672723,0.1171103,0.2097965,0.0044852,0,0,0,115.36396,36.370718,128.27829,20.350649,126.3687,13.266445,0.2473805,0.0158324,0.1473079,0.04783,0,0.3051268,1
12,5,8,4,7,3,8,4,7,5,0.131215,0.0755129,0.3185332,0.4395151,0.3846503,0.5288792,0.5727836,0.1951107,0.3300997,0.0594035,0,0,0,118.53342,46.065313,132.2915,6.6332525,126.18975,9.2662112,0.0127306,0,0.1650345,0.3472099,0,0.5695056,1
8,4,6,3,10,4,9,4,8,4,0.1060713,0.1396284,0.3832552,0.5628115,0.4633421,0.4507001,0.5252504,0.3058741,0.1129872,0,0,0,0,130.12005,25.03785,129.00719,14.730144,128.98125,15.528488,0.0192098,0,0.4579448,0.1049604,0.066024,0.2038873,1
11,4,8,4,11,5,6,5,12,4,0.2169373,0.1434725,0.3017685,0.6271635,0.5578119,0.6458162,0.5388147,0.2907018,0.2554118,0,0,0,0,120.18469,38.970315,129.81591,15.412757,123.236,18.083637,0.1870295,0,0.2264784,0.2733987,0.2112768,0.3334545,1
7,4,7,2,6,4,13,4,8,2,0.3815202,0.0730777,0.7572701,0.4408152,0.2871335,0.6307311,0.3411455,0.3199007,0.493513,0,0,0,0.125,120.55825,38.906247,128.66913,23.222912,119.4675,21.788837,0.0341653,0,0,0,0,0.5719411,1
9,3,7,5,10,4,5,5,13,2,0.2530918,0.0864045,0.4194465,0.598317,0.5288922,0.7388417,0.522898,0.198129,0.1492044,0,0,0,0,132.37725,19.811675,127.26025,9.006605,134.4635,17.03283,0,0,0.496286,0.3731925,0,0.1615725,1
8,4,8,2,11,6,8,5,5,5,0.1179346,0.1320027,0.6598476,0.3389213,0.7127176,0.3457466,0.6513212,0.1536921,0.0634999,0,0,0,0,106.02758,51.822275,127.34359,13.272172,133.44662,10.558274,0.1114499,0,0.2289724,0.0524802,0.033012,0.1019436,1
10,3,7,3,8,4,8,5,8,4,0.2540417,0.1011075,0.475206,0.5367401,0.5536592,0.6522177,0.422723,0.3576331,0.2578868,0,0,0,0,120.0321,54.049245,127.9657,19.091216,121.37363,16.51588,0.1105974,0,0.1132392,0.1366994,0.1056384,0.4723089,1
5,5,11,5,5,4,8,4,4,4,0.290799,0.0503553,0.5144618,0.3965886,0.7622582,0.6467386,0.7131906,0.2963782,0.5470438,0.0013138,0,0,0,125.1466,44.199899,128.47176,14.35652,121.57985,10.316708,0.1136473,0,0.503626,0.0361677,0,0.1395373,1
8,4,5,2,12,4,8,3,6,5,0.144899,0.154444,0.7011061,0.862069,0.3125372,0.4963219,0.5155082,0.2160053,0.2719907,0,0,0,0,115.36367,36.2125,129.56959,13.883934,126.58516,20.962503,0.1585674,0,0.2575839,0.0522587,0.132048,0.1371809,1
7,5,5,3,6,4,9,5,10,3,0.2835019,0.1203827,0.7469325,0.5952106,0.3948604,0.4209654,0.5614906,0.1221387,0.3475743,0,0,0,0,133.8362,39.814492,131.4921,20.629847,123.96834,18.26335,0.1137958,0,0.039213,0.0217006,0.0817126,0.6300545,1
9,4,8,4,10,5,7,5,10,4,0.2619419,0.1031528,0.5281561,0.5514285,0.4790682,0.5005443,0.6055349,0.2073573,0.3200891,0.005256,0,0,0.0625,113.84139,47.938787,126.41588,15.132538,124.1062,17.302109,0.1441051,0.0158324,0.2524323,0.1049604,0.1107454,0.1978654,1
6,3,9,5,8,4,10,5,7,5,0.1731187,0.0957571,0.632351,0.4688409,0.3761444,0.4114442,0.6461967,0.1155666,0.2375092,0.0089703,0,0,0.125,114.86166,49.061475,122.64984,14.760322,126.68098,15.473792,0.2227066,0.0316647,0.2892339,0.063921,0.0172928,0.0266373,1
11,5,9,3,8,4,8,5,7,5,0.1779101,0.0999644,0.4999128,0.4477704,0.5370802,0.4815218,0.5817241,0.3045279,0.3128244,0.0594035,0,0,0,127.69037,55.989685,129.5031,12.333141,123.18831,11.526099,0.0680293,0,0.2216541,0.1840863,0.0528192,0.385249,1
8,5,9,4,10,5,10,5,8,6,0.2609061,0.1466359,0.5232468,0.5792947,0.5029382,0.5099972,0.5303321,0.2785878,0.3692092,0.0031557,0,0,0.03125,110.81185,40.923466,129.75911,16.317013,121.66965,21.4251,0.1641534,0.0039581,0.2227731,0.1206821,0.16506,0.3003542,1
9,5,10,4,6,3,13,4,6,5,0.1328427,0.0875953,0.4012125,0.3490396,0.5073624,0.4973592,0.5272739,0.2912772,0.3335357,0,0,0,0.03125,128.18354,33.740347,126.66531,14.024177,122.09916,10.559112,0.0248446,0,0.1834413,0.2604074,0,0.4326408,1
9,3,8,4,11,4,3,6,13,4,0.1876778,0.138084,0.247223,0.5205812,0.5766796,0.6582281,0.3969684,0.3196209,0.2208188,0,0,0,0.0625,109.96966,47.436447,130.72375,13.779777,125.24988,23.418541,0.0614712,0,0.2136255,0.1865962,0.2112768,0.3961307,1
9,4,10,3,10,6,8,5,5,4,0.3123396,0.0927592,0.7259868,0.2383646,0.6947051,0.3204039,0.7500516,0.1126877,0.1268272,0.0110197,0,0,0,102.99088,65.911706,125.29725,11.784954,131.0325,14.207567,0.1698665,0.0633295,0.1938419,0.0932981,0.0817126,0,1
7,4,8,4,7,4,10,4,8,5,0.1595359,0.1481963,0.6940795,0.6120397,0.4585142,0.5313798,0.5308038,0.1820732,0.248726,0,0,0,0,117.94946,50.451106,128.96809,16.396856,126.98309,16.172852,0.2021471,0,0.0740635,0.110127,0.0874048,0.3366887,1
8,5,8,4,9,5,9,5,9,4,0.2175295,0.0981698,0.5804482,0.4686576,0.484722,0.4723326,0.6265196,0.1172367,0.2926706,0.0044852,0,0,0.125,114.95389,43.718824,127.01162,15.356488,126.55925,11.524712,0.1045995,0,0.0995132,0.1157366,0,0.3538553,1
9,6,6,4,8,5,8,3,8,4,0.1578454,0.1261628,0.5800686,0.5728754,0.3778286,0.6082485,0.5957593,0.1298824,0.1888114,0.0297017,0,0,0,130.33157,50.465197,128.19297,14.620099,131.30331,9.1297381,0.1273115,0,0.1837598,0.0434012,0.0172928,0.3251808,1
7,5,11,2,8,6,6,5,10,7,0.1299731,0.3341829,0.3183683,0.6984067,0.5228268,0.6680267,0.3842222,0.4046671,0.2793888,0,0,0,0,113.2438,64.6504,127.895,21.757587,122.53025,20.760297,0.3975628,0,0,0,0.4917248,0.2708145,1
9,5,10,5,12,3,8,4,9,6,0.3689904,0.4048875,0.3438144,0.628086,0.5639575,0.5960692,0.5663443,0.5277892,0.2450775,0.02084,0,0,0,93.6354,72.898,131.70525,17.081,131.14075,30.503725,0.2816032,0,0,0,0.6146778,0.1354073,1
9,6,9,5,10,5,8,5,9,6,0.1466935,0.140883,0.5349946,0.4834194,0.5435425,0.4186437,0.6631076,0.128025,0.1613301,0.0148509,0,0,0,108.63536,43.872268,128.58014,17.474913,128.64636,10.750972,0.2643092,0,0.0412586,0.1012695,0.0528192,0.302714,1
7,3,9,6,8,4,9,4,10,3,0.3482091,0.0399159,0.4139348,0.2809995,0.5451496,0.4154038,0.6271747,0.165767,0.2835692,0.0055098,0,0,0.0625,112.68441,43.432396,123.34159,9.0174155,121.71848,20.747622,0.0631547,0.1583237,0.4754001,0.1399472,0.0408563,0.0970768,1
8,6,9,4,8,3,9,6,7,5,0.3250156,0.0721398,0.5289997,0.3179644,0.6763668,0.5323143,0.6531393,0.127357,0.3031608,0.0026277,0,0,0.0390625,101.01055,50.859713,130.25437,11.080297,129.85473,14.221706,0.2523729,0,0.026033,0.1302037,0,0.3234921,1
8,4,9,3,7,4,12,4,3,4,0.4236307,0.0461592,0.7765916,0.2370706,0.5791702,0.4560861,0.6590019,0.3499554,0.2473337,0.0233531,0,0,0,104.38699,69.497137,124.39062,17.081245,125.21388,21.646579,0.1602606,0,0.1179602,0,0.0817126,0.1978475,1
5,6,6,4,10,4,10,5,7,5,0.3827193,0.0859185,0.4977704,0.4782993,0.5399491,0.4976918,0.5752515,0.1805736,0.2408486,0.0026277,0,0.171157,0,132.56809,50.608136,129.3362,15.20136,131.7088,14.533041,0.2706184,0,0.092085,0.0072335,0,0.2496979,1
6,3,10,6,8,1,2,6,6,5,0.1072985,0.4047715,0.470307,0.2679887,0.7955963,0.3564355,0.4861038,0.2804798,0.1541823,0,0,0,0,107.02237,47.03085,124.73675,23.635225,128.3305,21.790175,0,0,0,0,0,0.6663203,1
7,3,11,5,9,4,5,3,4,3,0.2705201,0.4573679,0.6615545,0.3367952,0.4750029,0.2777905,0.7552374,0.1527692,0.1467404,0.0110197,0,0,0,119.57363,37.99495,129.87625,26.599512,133.22275,22.400275,0.317104,0,0,0,0.0817126,0.484926,1
8,4,7,5,7,4,9,6,8,5,0.2699356,0.0666545,0.6619208,0.4341525,0.5054348,0.5478216,0.4966948,0.2300235,0.3100376,0.0024987,0,0,0.15625,117.9313,47.366001,124.16683,17.734784,121.69293,17.121632,0.0708305,0.0039581,0.1354484,0.0105551,0.033012,0.3307307,1
9,6,8,6,8,5,8,4,5,4,0.2725926,0.1175304,0.693897,0.4869412,0.4281777,0.4225271,0.7223935,0.1709308,0.299624,0.0030134,0,0,0.03125,127.5269,42.660057,127.6454,16.732916,123.29334,17.160764,0.2485652,0.0079162,0.2549235,0.023915,0.1685323,0.1525634,1
8,3,9,3,8,4,12,4,4,4,0.3766469,0.0912388,0.7047143,0.2828328,0.4574838,0.5000597,0.6579826,0.311579,0.3369955,0.0220393,0,0,0.0625,106.89383,63.794356,124.788,18.374474,125.90431,12.395468,0.0983483,0,0.1363976,0.1157366,0.0026704,0.2054728,1
12,4,5,4,9,6,10,1,3,2,0.5375885,0.1027047,0.801126,0.473332,0.2385594,0.356503,0.8922225,0.2772885,0.1478635,0.0440786,0,0,0,129.6915,70.8731,126.781,20.63885,127.436,22.5944,0.2720861,0,0,0,0.3268505,0,1
8,5,8,5,7,3,9,5,10,4,0.2937759,0.0522809,0.6624063,0.3915542,0.4679366,0.4944308,0.7001908,0.1441998,0.1986687,0.0039456,0,0.0561609,0.2734375,113.86859,30.714146,124.46268,15.298503,126.9093,16.713096,0.2447916,0.0316647,0.1300314,0.0385205,0.0245547,0.0289204,1
11,3,8,5,9,3,6,5,9,3,0.169762,0.1090502,0.5108511,0.2899708,0.5977277,0.475222,0.6751608,0.2068344,0.1699384,0,0,0,0,115.73983,19.143831,130.93297,14.472553,125.28872,16.513623,0.1495529,0,0.3304158,0.2155304,0,0.1737829,1
10,5,11,3,10,4,10,4,4,5,0.1552613,0.159833,0.7194449,0.291212,0.5829054,0.3542502,0.6903927,0.1408806,0.3702588,0,0,0,0.25,98.6853,46.98345,130.18075,12.04771,129.77075,6.2289325,0.101845,0,0,0.2314732,0,0.213098,1
9,6,10,5,6,2,7,5,5,4,0.2873523,0.1850338,0.5221625,0.4003911,0.5510753,0.5706676,0.6423204,0.0863361,0.2949058,0.0026277,0,0,0,111.81512,31.075698,133.25494,12.180694,132.71931,14.186527,0.4438482,0,0,0.0578683,0,0.3475658,1
8,4,8,4,11,5,6,3,4,4,0.2123924,0.3521244,0.616434,0.4765145,0.3710703,0.3241431,0.7116451,0.1034955,0.1597568,0,0,0,0,123.65066,38.852144,130.84553,22.807756,130.33844,21.184698,0.4060365,0,0.0480152,0.0636994,0.1964372,0.3168949,1
11,5,8,4,7,4,11,5,6,6,0.22089,0.1370947,0.5095001,0.4803568,0.4602457,0.4281204,0.6013481,0.1473348,0.3156958,0.0022426,0,0,0,119.90621,36.77509,129.25277,14.803951,126.30094,9.940188,0.1180543,0.0079162,0.1163224,0.1577355,0,0.3983795,1
8,4,10,5,7,4,9,4,6,4,0.2362394,0.1165525,0.6177506,0.5619445,0.5147444,0.5642685,0.5673848,0.108676,0.2470298,0.0013138,0,0,0.0195312,98.805361,51.518132,133.46218,12.706141,133.27437,17.233728,0.4501053,0,0.0130165,0.0651019,0,0.161746,1
7,4,7,3,8,4,12,3,6,3,0.2444269,0.1056071,0.7489171,0.5418674,0.2751354,0.5990732,0.4769998,0.2582895,0.52226,0,0,0,0.1875,124.56227,33.219561,129.67919,19.494518,123.04563,17.114965,0.0518597,0,0.1801813,0,0,0.2859706,1
